date,season,year,month,hour,holiday,weekday,workingday,weather,temp,feels_like,hum,windspeed
2012-03-08,1,1,3,16,0,4,1,2,0.62,0.6212,0.41,0.6418
2012-03-08,1,1,3,17,0,4,1,1,0.62,0.6212,0.38,0.6567
2012-03-08,1,1,3,18,0,4,1,2,0.62,0.6212,0.38,0.5522
2012-03-08,1,1,3,19,0,4,1,2,0.6,0.6212,0.4,0.4478
2012-03-08,1,1,3,20,0,4,1,2,0.6,0.6212,0.43,0.3881
2012-03-08,1,1,3,21,0,4,1,1,0.6,0.6212,0.43,0.3881
2012-03-08,1,1,3,22,0,4,1,1,0.56,0.5303,0.49,0.3284
2012-03-08,1,1,3,23,0,4,1,2,0.56,0.5303,0.49,0.4478
2012-05-02,2,1,5,0,0,3,1,1,0.6,0.5758,0.78,0.1045
2012-05-02,2,1,5,1,0,3,1,1,0.56,0.5303,0.83,0.0
2012-05-02,2,1,5,2,0,3,1,1,0.56,0.5303,0.83,0.0
2012-05-02,2,1,5,3,0,3,1,1,0.56,0.5303,0.83,0.0896
2012-05-02,2,1,5,4,0,3,1,1,0.54,0.5152,0.88,0.0
2012-05-02,2,1,5,5,0,3,1,1,0.54,0.5152,0.9,0.1343
2012-05-02,2,1,5,6,0,3,1,3,0.56,0.5303,0.84,0.0
2012-05-02,2,1,5,7,0,3,1,2,0.54,0.5152,0.88,0.19399999999999998
2012-05-02,2,1,5,8,0,3,1,2,0.56,0.5303,0.88,0.0
2012-05-02,2,1,5,9,0,3,1,2,0.56,0.5303,0.88,0.0
2012-05-02,2,1,5,10,0,3,1,2,0.58,0.5455,0.83,0.1045
2012-05-02,2,1,5,11,0,3,1,2,0.58,0.5455,0.81,0.1343
2012-05-02,2,1,5,12,0,3,1,2,0.58,0.5455,0.83,0.2239
2012-05-02,2,1,5,13,0,3,1,2,0.58,0.5455,0.78,0.19399999999999998
2012-05-02,2,1,5,14,0,3,1,1,0.62,0.6061,0.69,0.0896
2012-05-02,2,1,5,15,0,3,1,1,0.64,0.6061,0.65,0.19399999999999998
2012-05-02,2,1,5,16,0,3,1,1,0.64,0.6061,0.65,0.1642
2012-05-02,2,1,5,17,0,3,1,1,0.6,0.5909,0.73,0.2537
2012-05-02,2,1,5,18,0,3,1,1,0.56,0.5303,0.73,0.2239
2012-05-02,2,1,5,19,0,3,1,1,0.54,0.5152,0.77,0.2537
2012-05-02,2,1,5,20,0,3,1,1,0.52,0.5,0.77,0.2537
2012-05-02,2,1,5,21,0,3,1,1,0.52,0.5,0.77,0.2239
2012-05-02,2,1,5,22,0,3,1,1,0.5,0.4848,0.82,0.2239
2012-05-02,2,1,5,23,0,3,1,2,0.5,0.4848,0.77,0.2537
2012-06-06,2,1,6,0,0,3,1,1,0.52,0.5,0.59,0.0896
2012-06-06,2,1,6,1,0,3,1,1,0.52,0.5,0.68,0.0
2012-06-06,2,1,6,2,0,3,1,1,0.5,0.4848,0.68,0.0
2012-06-06,2,1,6,3,0,3,1,1,0.46,0.4545,0.82,0.0
2012-06-06,2,1,6,4,0,3,1,1,0.46,0.4545,0.82,0.1045
2012-06-06,2,1,6,5,0,3,1,1,0.48,0.4697,0.77,0.0
2012-06-06,2,1,6,6,0,3,1,1,0.48,0.4697,0.77,0.0
2012-06-06,2,1,6,7,0,3,1,1,0.5,0.4848,0.72,0.0
2012-06-06,2,1,6,8,0,3,1,1,0.54,0.5152,0.68,0.0
2012-06-06,2,1,6,9,0,3,1,1,0.56,0.5303,0.6,0.0896
2012-06-06,2,1,6,10,0,3,1,1,0.6,0.6212,0.46,0.0896
2012-06-06,2,1,6,11,0,3,1,1,0.62,0.6212,0.43,0.0896
2012-06-06,2,1,6,12,0,3,1,1,0.62,0.6212,0.38,0.0
2012-06-06,2,1,6,13,0,3,1,1,0.62,0.6212,0.41,0.0896
2012-06-06,2,1,6,14,0,3,1,1,0.64,0.6212,0.38,0.0
2012-06-06,2,1,6,15,0,3,1,1,0.64,0.6212,0.38,0.0
2012-06-06,2,1,6,16,0,3,1,1,0.64,0.6212,0.41,0.1343
2012-06-06,2,1,6,17,0,3,1,1,0.62,0.6212,0.43,0.1343
2012-06-06,2,1,6,18,0,3,1,3,0.6,0.6212,0.53,0.19399999999999998
2012-06-06,2,1,6,19,0,3,1,1,0.56,0.5303,0.73,0.2985
2012-06-06,2,1,6,20,0,3,1,1,0.54,0.5152,0.73,0.2836
2012-06-06,2,1,6,21,0,3,1,1,0.54,0.5152,0.73,0.1642
2012-06-06,2,1,6,22,0,3,1,1,0.52,0.5,0.77,0.0896
2012-06-06,2,1,6,23,0,3,1,1,0.52,0.5,0.77,0.0
2012-06-17,2,1,6,0,0,0,0,1,0.56,0.5303,0.56,0.1343
2012-06-17,2,1,6,1,0,0,0,1,0.56,0.5303,0.6,0.1642
2012-06-17,2,1,6,2,0,0,0,1,0.56,0.5303,0.56,0.0896
2012-06-17,2,1,6,3,0,0,0,1,0.54,0.5152,0.64,0.1045
2012-06-17,2,1,6,4,0,0,0,1,0.54,0.5152,0.64,0.0896
2012-06-17,2,1,6,5,0,0,0,1,0.54,0.5152,0.68,0.1343
2012-06-17,2,1,6,6,0,0,0,1,0.52,0.5,0.72,0.1045
2012-06-17,2,1,6,7,0,0,0,1,0.52,0.5,0.72,0.0896
2012-06-17,2,1,6,8,0,0,0,1,0.56,0.5303,0.68,0.2537
2012-06-17,2,1,6,9,0,0,0,1,0.56,0.5303,0.68,0.1642
2012-06-17,2,1,6,10,0,0,0,1,0.58,0.5455,0.64,0.0
2012-06-17,2,1,6,11,0,0,0,1,0.62,0.6212,0.57,0.1045
2012-06-17,2,1,6,12,0,0,0,1,0.62,0.6212,0.57,0.0
2012-06-17,2,1,6,13,0,0,0,1,0.64,0.6212,0.53,0.1642
2012-06-17,2,1,6,14,0,0,0,1,0.64,0.6212,0.53,0.0
2012-06-17,2,1,6,15,0,0,0,1,0.66,0.6212,0.5,0.2239
2012-06-17,2,1,6,16,0,0,0,1,0.66,0.6212,0.54,0.2985
2012-06-17,2,1,6,17,0,0,0,1,0.64,0.6212,0.57,0.2239
2012-06-17,2,1,6,18,0,0,0,1,0.64,0.6212,0.53,0.19399999999999998
2012-06-17,2,1,6,19,0,0,0,1,0.64,0.6212,0.53,0.1642
2012-06-17,2,1,6,20,0,0,0,1,0.62,0.6212,0.57,0.19399999999999998
2012-06-17,2,1,6,21,0,0,0,1,0.62,0.6212,0.57,0.19399999999999998
2012-06-17,2,1,6,22,0,0,0,1,0.6,0.6061,0.6,0.19399999999999998
2012-06-17,2,1,6,23,0,0,0,1,0.58,0.5455,0.64,0.19399999999999998
2012-06-20,2,1,6,0,0,3,1,1,0.7,0.6667,0.79,0.19399999999999998
2012-06-20,2,1,6,1,0,3,1,1,0.68,0.6364,0.79,0.19399999999999998
2012-06-20,2,1,6,2,0,3,1,1,0.66,0.6061,0.83,0.1642
2012-06-20,2,1,6,3,0,3,1,1,0.66,0.6061,0.83,0.1343
2012-06-20,2,1,6,4,0,3,1,1,0.66,0.6061,0.83,0.0896
2012-06-20,2,1,6,5,0,3,1,1,0.66,0.6061,0.83,0.0896
2012-06-20,2,1,6,6,0,3,1,2,0.64,0.5758,0.89,0.0896
2012-06-20,2,1,6,7,0,3,1,2,0.66,0.5909,0.89,0.0
2012-06-20,2,1,6,8,0,3,1,2,0.7,0.6667,0.79,0.1045
2012-06-20,2,1,6,9,0,3,1,2,0.72,0.6970000000000001,0.74,0.0
2012-06-20,2,1,6,10,0,3,1,1,0.82,0.7727,0.52,0.1343
2012-06-20,2,1,6,11,0,3,1,1,0.84,0.7879,0.49,0.19399999999999998
2012-06-20,2,1,6,12,0,3,1,1,0.86,0.8029999999999999,0.47,0.1642
2012-06-20,2,1,6,13,0,3,1,1,0.86,0.7879,0.44,0.1045
2012-06-20,2,1,6,14,0,3,1,1,0.88,0.8029999999999999,0.39,0.19399999999999998
2012-06-20,2,1,6,15,0,3,1,1,0.9,0.8182,0.35,0.0
2012-06-20,2,1,6,16,0,3,1,1,0.9,0.8182,0.35,0.1045
2012-06-20,2,1,6,17,0,3,1,1,0.9,0.8182,0.37,0.0
2012-06-20,2,1,6,18,0,3,1,1,0.9,0.8182,0.37,0.0
2012-06-20,2,1,6,19,0,3,1,1,0.88,0.7879,0.37,0.2537
2012-06-20,2,1,6,20,0,3,1,1,0.86,0.7727,0.39,0.2239
2012-06-20,2,1,6,21,0,3,1,1,0.84,0.7576,0.44,0.0896
2012-06-20,2,1,6,22,0,3,1,1,0.82,0.7576,0.46,0.1045
2012-06-20,2,1,6,23,0,3,1,1,0.78,0.7424,0.59,0.1045
2012-07-04,3,1,7,0,1,3,0,1,0.68,0.6364,0.79,0.0896
2012-07-04,3,1,7,1,1,3,0,1,0.68,0.6364,0.74,0.0
2012-07-04,3,1,7,2,1,3,0,1,0.66,0.6061,0.83,0.1343
2012-07-04,3,1,7,3,1,3,0,1,0.68,0.6364,0.74,0.19399999999999998
2012-07-04,3,1,7,4,1,3,0,1,0.68,0.6364,0.69,0.2537
2012-07-04,3,1,7,5,1,3,0,1,0.66,0.6212,0.69,0.0
2012-07-04,3,1,7,6,1,3,0,1,0.66,0.6212,0.69,0.0
2012-07-04,3,1,7,7,1,3,0,1,0.68,0.6364,0.65,0.0
2012-07-04,3,1,7,8,1,3,0,1,0.7,0.6515,0.61,0.1045
2012-07-04,3,1,7,9,1,3,0,1,0.76,0.6970000000000001,0.52,0.0
2012-07-04,3,1,7,10,1,3,0,1,0.8,0.7273,0.46,0.0
2012-07-04,3,1,7,11,1,3,0,1,0.82,0.7576,0.46,0.1343
2012-07-04,3,1,7,12,1,3,0,1,0.86,0.7879,0.41,0.2239
2012-07-04,3,1,7,13,1,3,0,1,0.9,0.8182,0.35,0.0
2012-07-04,3,1,7,14,1,3,0,1,0.9,0.8182,0.37,0.1642
2012-07-04,3,1,7,15,1,3,0,1,0.92,0.8485,0.35,0.2985
2012-07-04,3,1,7,16,1,3,0,1,0.92,0.8485,0.35,0.2537
2012-07-04,3,1,7,17,1,3,0,1,0.92,0.8485,0.35,0.2985
2012-07-04,3,1,7,18,1,3,0,1,0.9,0.8485,0.42,0.19399999999999998
2012-07-04,3,1,7,19,1,3,0,1,0.86,0.8029999999999999,0.47,0.2239
2012-07-04,3,1,7,20,1,3,0,1,0.86,0.8029999999999999,0.47,0.2239
2012-07-04,3,1,7,21,1,3,0,1,0.84,0.8029999999999999,0.53,0.1343
2012-07-04,3,1,7,22,1,3,0,1,0.82,0.7879,0.56,0.2239
2012-07-04,3,1,7,23,1,3,0,2,0.78,0.6970000000000001,0.43,0.0896
2012-10-18,4,1,10,0,0,4,1,1,0.46,0.4545,0.88,0.19399999999999998
2012-10-18,4,1,10,1,0,4,1,1,0.46,0.4545,0.82,0.2239
2012-10-18,4,1,10,2,0,4,1,1,0.46,0.4545,0.82,0.19399999999999998
2012-10-18,4,1,10,3,0,4,1,1,0.44,0.4394,0.88,0.2239
2012-10-18,4,1,10,4,0,4,1,1,0.44,0.4394,0.88,0.2239
2012-10-18,4,1,10,5,0,4,1,1,0.44,0.4394,0.82,0.2239
2012-10-18,4,1,10,6,0,4,1,1,0.44,0.4394,0.88,0.2985
2012-10-18,4,1,10,7,0,4,1,1,0.44,0.4394,0.88,0.2537
2012-10-18,4,1,10,8,0,4,1,1,0.46,0.4545,0.82,0.2537
2012-10-18,4,1,10,9,0,4,1,2,0.5,0.4848,0.77,0.1642
2012-10-18,4,1,10,10,0,4,1,2,0.52,0.5,0.68,0.2239
2012-10-18,4,1,10,11,0,4,1,2,0.56,0.5303,0.56,0.2239
2012-10-18,4,1,10,12,0,4,1,2,0.6,0.6212,0.53,0.2537
2012-10-18,4,1,10,13,0,4,1,1,0.62,0.6212,0.53,0.3582
2012-10-18,4,1,10,14,0,4,1,2,0.62,0.6212,0.5,0.2985
2012-10-18,4,1,10,15,0,4,1,2,0.6,0.6061,0.6,0.19399999999999998
2012-10-18,4,1,10,16,0,4,1,1,0.6,0.6212,0.56,0.2836
2012-10-18,4,1,10,17,0,4,1,2,0.58,0.5455,0.64,0.3284
2012-10-18,4,1,10,18,0,4,1,2,0.56,0.5303,0.64,0.3284
2012-10-18,4,1,10,19,0,4,1,2,0.56,0.5303,0.68,0.2985
2012-10-18,4,1,10,20,0,4,1,2,0.56,0.5303,0.68,0.2537
2012-10-18,4,1,10,21,0,4,1,2,0.54,0.5152,0.77,0.19399999999999998
2012-10-18,4,1,10,22,0,4,1,2,0.54,0.5152,0.83,0.19399999999999998
2012-10-18,4,1,10,23,0,4,1,2,0.54,0.5152,0.83,0.0
2012-10-23,4,1,10,0,0,2,1,1,0.46,0.4545,0.88,0.1642
2012-10-23,4,1,10,1,0,2,1,1,0.46,0.4545,0.77,0.1642
2012-10-23,4,1,10,2,0,2,1,1,0.44,0.4394,0.88,0.1343
2012-10-23,4,1,10,3,0,2,1,1,0.44,0.4394,0.77,0.1343
2012-10-23,4,1,10,4,0,2,1,1,0.42,0.4242,0.77,0.1045
2012-10-23,4,1,10,5,0,2,1,1,0.44,0.4394,0.77,0.0896
2012-10-23,4,1,10,6,0,2,1,1,0.4,0.4091,0.82,0.0896
2012-10-23,4,1,10,7,0,2,1,2,0.44,0.4394,0.77,0.1045
2012-10-23,4,1,10,8,0,2,1,2,0.46,0.4545,0.72,0.0896
2012-10-23,4,1,10,9,0,2,1,2,0.5,0.4848,0.72,0.1045
2012-10-23,4,1,10,10,0,2,1,1,0.54,0.5152,0.6,0.0
2012-10-23,4,1,10,11,0,2,1,1,0.6,0.6212,0.53,0.0
2012-10-23,4,1,10,12,0,2,1,2,0.62,0.6212,0.46,0.0896
2012-10-23,4,1,10,13,0,2,1,2,0.64,0.6212,0.44,0.0
2012-10-23,4,1,10,14,0,2,1,1,0.68,0.6364,0.41,0.1642
2012-10-23,4,1,10,15,0,2,1,1,0.68,0.6364,0.41,0.2239
2012-10-23,4,1,10,16,0,2,1,1,0.68,0.6364,0.44,0.0896
2012-10-23,4,1,10,17,0,2,1,1,0.68,0.6364,0.41,0.0
2012-10-23,4,1,10,18,0,2,1,1,0.62,0.6212,0.53,0.0896
2012-10-23,4,1,10,19,0,2,1,1,0.62,0.6212,0.57,0.0896
2012-10-23,4,1,10,20,0,2,1,1,0.58,0.5455,0.64,0.1343
2012-10-23,4,1,10,21,0,2,1,1,0.56,0.5303,0.68,0.0
2012-10-23,4,1,10,22,0,2,1,1,0.56,0.5303,0.68,0.1045
2012-10-23,4,1,10,23,0,2,1,1,0.54,0.5152,0.73,0.1045
2012-11-02,4,1,11,0,0,5,1,1,0.34,0.3333,0.57,0.1642
2012-11-02,4,1,11,1,0,5,1,1,0.32,0.3182,0.66,0.1642
2012-11-02,4,1,11,2,0,5,1,1,0.32,0.3182,0.66,0.1642
2012-11-02,4,1,11,3,0,5,1,1,0.3,0.303,0.7,0.1642
2012-11-02,4,1,11,4,0,5,1,1,0.3,0.3182,0.7,0.1045
2012-11-02,4,1,11,5,0,5,1,2,0.32,0.3182,0.66,0.1642
2012-11-02,4,1,11,6,0,5,1,1,0.3,0.303,0.7,0.1642
2012-11-02,4,1,11,7,0,5,1,2,0.3,0.303,0.7,0.1343
2012-11-02,4,1,11,8,0,5,1,1,0.32,0.3333,0.57,0.1045
2012-11-02,4,1,11,9,0,5,1,1,0.34,0.3485,0.53,0.1045
2012-11-02,4,1,11,10,0,5,1,1,0.38,0.3939,0.46,0.2985
2012-11-02,4,1,11,11,0,5,1,1,0.42,0.4242,0.41,0.4179
2012-11-02,4,1,11,12,0,5,1,1,0.42,0.4242,0.41,0.3582
2012-11-02,4,1,11,13,0,5,1,1,0.4,0.4091,0.43,0.3582
2012-11-02,4,1,11,14,0,5,1,2,0.4,0.4091,0.4,0.4925
2012-11-02,4,1,11,15,0,5,1,2,0.4,0.4091,0.4,0.4179
2012-11-02,4,1,11,16,0,5,1,1,0.38,0.3939,0.4,0.3284
2012-11-02,4,1,11,17,0,5,1,1,0.38,0.3939,0.4,0.3284
2012-11-02,4,1,11,18,0,5,1,2,0.38,0.3939,0.43,0.3284
2012-11-02,4,1,11,19,0,5,1,2,0.38,0.3939,0.43,0.2985
2012-11-02,4,1,11,20,0,5,1,2,0.36,0.3333,0.46,0.4179
2012-11-02,4,1,11,21,0,5,1,2,0.36,0.3333,0.46,0.3582
2012-11-02,4,1,11,22,0,5,1,1,0.36,0.3333,0.46,0.2537
2012-11-02,4,1,11,23,0,5,1,1,0.34,0.303,0.53,0.2985
