date,season,year,month,hour,holiday,weekday,workingday,weather,temp,feels_like,hum,windspeed
2012-03-08,1,1,3,15,0,4,1,1,0.64,0.6212,0.38,0.6866
2012-03-08,1,1,3,16,0,4,1,2,0.62,0.6212,0.41,0.6418
2012-03-08,1,1,3,17,0,4,1,1,0.62,0.6212,0.38,0.6567
2012-03-08,1,1,3,18,0,4,1,2,0.62,0.6212,0.38,0.5522
2012-03-08,1,1,3,19,0,4,1,2,0.6,0.6212,0.4,0.4478
2012-03-08,1,1,3,20,0,4,1,2,0.6,0.6212,0.43,0.3881
2012-03-08,1,1,3,21,0,4,1,1,0.6,0.6212,0.43,0.3881
2012-03-08,1,1,3,22,0,4,1,1,0.56,0.5303,0.49,0.3284
2012-03-08,1,1,3,23,0,4,1,2,0.56,0.5303,0.49,0.4478
2012-03-17,1,1,3,0,0,6,0,2,0.44,0.4394,0.94,0.0896
2012-03-17,1,1,3,1,0,6,0,2,0.44,0.4394,0.94,0.0
2012-03-17,1,1,3,2,0,6,0,2,0.44,0.4394,0.88,0.0
2012-03-17,1,1,3,3,0,6,0,2,0.44,0.4394,0.88,0.0
2012-03-17,1,1,3,4,0,6,0,2,0.42,0.4242,0.94,0.0
2012-03-17,1,1,3,5,0,6,0,2,0.42,0.4242,0.94,0.0896
2012-03-17,1,1,3,6,0,6,0,2,0.42,0.4242,0.94,0.19399999999999998
2012-03-17,1,1,3,7,0,6,0,2,0.4,0.4091,1.0,0.1343
2012-03-17,1,1,3,8,0,6,0,2,0.42,0.4242,0.94,0.1045
2012-03-17,1,1,3,9,0,6,0,2,0.44,0.4394,0.88,0.0896
2012-03-17,1,1,3,10,0,6,0,2,0.5,0.4848,0.77,0.0896
2012-03-17,1,1,3,11,0,6,0,2,0.52,0.5,0.77,0.1343
2012-03-17,1,1,3,12,0,6,0,1,0.56,0.5303,0.68,0.1642
2012-03-17,1,1,3,13,0,6,0,1,0.6,0.6061,0.6,0.1045
2012-03-17,1,1,3,14,0,6,0,1,0.62,0.6212,0.53,0.0896
2012-03-17,1,1,3,15,0,6,0,1,0.64,0.6212,0.53,0.1343
2012-03-17,1,1,3,16,0,6,0,1,0.64,0.6212,0.5,0.0
2012-03-17,1,1,3,17,0,6,0,1,0.64,0.6212,0.5,0.1343
2012-03-17,1,1,3,18,0,6,0,1,0.62,0.6212,0.57,0.2985
2012-03-17,1,1,3,19,0,6,0,1,0.58,0.5455,0.64,0.2836
2012-03-17,1,1,3,20,0,6,0,1,0.56,0.5303,0.64,0.19399999999999998
2012-03-17,1,1,3,21,0,6,0,1,0.54,0.5152,0.68,0.1642
2012-03-17,1,1,3,22,0,6,0,1,0.54,0.5152,0.68,0.0
2012-03-17,1,1,3,23,0,6,0,1,0.5,0.4848,0.77,0.1642
2012-03-18,1,1,3,0,0,0,0,1,0.46,0.4545,0.88,0.19399999999999998
2012-03-18,1,1,3,1,0,0,0,1,0.46,0.4545,0.82,0.1343
2012-03-18,1,1,3,2,0,0,0,2,0.46,0.4545,0.82,0.1045
2012-03-18,1,1,3,3,0,0,0,2,0.44,0.4394,0.88,0.1343
2012-03-18,1,1,3,4,0,0,0,2,0.42,0.4242,0.94,0.1642
2012-03-18,1,1,3,5,0,0,0,2,0.4,0.4091,0.94,0.1045
2012-03-18,1,1,3,6,0,0,0,2,0.4,0.4091,0.94,0.1045
2012-03-18,1,1,3,7,0,0,0,3,0.42,0.4242,0.88,0.1642
2012-03-18,1,1,3,8,0,0,0,2,0.42,0.4242,0.88,0.1045
2012-03-18,1,1,3,9,0,0,0,2,0.42,0.4242,0.88,0.0896
2012-03-18,1,1,3,10,0,0,0,2,0.42,0.4242,0.88,0.1045
2012-03-18,1,1,3,11,0,0,0,2,0.44,0.4394,0.82,0.1642
2012-03-18,1,1,3,12,0,0,0,2,0.44,0.4394,0.88,0.1343
2012-03-18,1,1,3,13,0,0,0,2,0.46,0.4545,0.82,0.1642
2012-03-18,1,1,3,14,0,0,0,2,0.5,0.4848,0.77,0.0896
2012-03-18,1,1,3,15,0,0,0,1,0.54,0.5152,0.68,0.0896
2012-03-18,1,1,3,16,0,0,0,1,0.54,0.5152,0.73,0.0896
2012-03-18,1,1,3,17,0,0,0,1,0.56,0.5303,0.64,0.0896
2012-03-18,1,1,3,18,0,0,0,1,0.56,0.5303,0.64,0.1642
2012-03-18,1,1,3,19,0,0,0,1,0.56,0.5303,0.64,0.1642
2012-03-18,1,1,3,20,0,0,0,1,0.52,0.5,0.77,0.1343
2012-03-18,1,1,3,21,0,0,0,1,0.52,0.5,0.72,0.0896
2012-03-18,1,1,3,22,0,0,0,1,0.5,0.4848,0.77,0.1045
2012-03-18,1,1,3,23,0,0,0,1,0.48,0.4697,0.82,0.1642
2012-04-10,2,1,4,0,0,2,1,2,0.44,0.4394,0.47,0.2836
2012-04-10,2,1,4,1,0,2,1,1,0.42,0.4242,0.5,0.2239
2012-04-10,2,1,4,2,0,2,1,1,0.36,0.3485,0.71,0.1343
2012-04-10,2,1,4,3,0,2,1,1,0.36,0.3485,0.71,0.1343
2012-04-10,2,1,4,4,0,2,1,1,0.34,0.3333,0.71,0.1343
2012-04-10,2,1,4,5,0,2,1,1,0.34,0.3333,0.71,0.1343
2012-04-10,2,1,4,6,0,2,1,1,0.34,0.3485,0.71,0.1045
2012-04-10,2,1,4,7,0,2,1,1,0.34,0.3485,0.71,0.1045
2012-04-10,2,1,4,8,0,2,1,1,0.38,0.3939,0.62,0.1343
2012-04-10,2,1,4,9,0,2,1,1,0.42,0.4242,0.67,0.19399999999999998
2012-04-10,2,1,4,10,0,2,1,1,0.46,0.4545,0.47,0.1642
2012-04-10,2,1,4,11,0,2,1,1,0.5,0.4848,0.36,0.0
2012-04-10,2,1,4,12,0,2,1,1,0.54,0.5152,0.22,0.2836
2012-04-10,2,1,4,13,0,2,1,1,0.52,0.5,0.23,0.1642
2012-04-10,2,1,4,14,0,2,1,1,0.54,0.5152,0.24,0.19399999999999998
2012-04-10,2,1,4,15,0,2,1,1,0.56,0.5303,0.21,0.2985
2012-04-10,2,1,4,16,0,2,1,1,0.58,0.5455,0.21,0.2537
2012-04-10,2,1,4,17,0,2,1,1,0.56,0.5303,0.21,0.5224
2012-04-10,2,1,4,18,0,2,1,1,0.54,0.5152,0.22,0.4179
2012-04-10,2,1,4,19,0,2,1,1,0.52,0.5,0.2,0.3582
2012-04-10,2,1,4,20,0,2,1,1,0.46,0.4545,0.28,0.3881
2012-04-10,2,1,4,21,0,2,1,1,0.44,0.4394,0.3,0.4478
2012-04-10,2,1,4,22,0,2,1,1,0.4,0.4091,0.37,0.4925
2012-04-10,2,1,4,23,0,2,1,1,0.36,0.3333,0.4,0.4179
2012-04-26,2,1,4,0,0,4,1,2,0.48,0.4697,0.63,0.0
2012-04-26,2,1,4,1,0,4,1,2,0.48,0.4697,0.48,0.0896
2012-04-26,2,1,4,2,0,4,1,2,0.48,0.4697,0.55,0.1045
2012-04-26,2,1,4,3,0,4,1,2,0.48,0.4697,0.55,0.0896
2012-04-26,2,1,4,4,0,4,1,2,0.48,0.4697,0.59,0.0896
2012-04-26,2,1,4,5,0,4,1,2,0.48,0.4697,0.63,0.1343
2012-04-26,2,1,4,6,0,4,1,2,0.48,0.4697,0.63,0.2537
2012-04-26,2,1,4,7,0,4,1,3,0.46,0.4545,0.82,0.3582
2012-04-26,2,1,4,8,0,4,1,3,0.46,0.4545,0.82,0.19399999999999998
2012-04-26,2,1,4,9,0,4,1,3,0.46,0.4545,0.88,0.1642
2012-04-26,2,1,4,10,0,4,1,2,0.46,0.4545,0.94,0.1642
2012-04-26,2,1,4,11,0,4,1,2,0.46,0.4545,0.94,0.2239
2012-04-26,2,1,4,12,0,4,1,2,0.52,0.5,0.83,0.1343
2012-04-26,2,1,4,13,0,4,1,2,0.5,0.4848,0.82,0.1642
2012-04-26,2,1,4,14,0,4,1,2,0.54,0.5152,0.77,0.19399999999999998
2012-04-26,2,1,4,15,0,4,1,2,0.52,0.5,0.83,0.3284
2012-04-26,2,1,4,16,0,4,1,2,0.52,0.5,0.83,0.2239
2012-04-26,2,1,4,17,0,4,1,1,0.54,0.5152,0.77,0.1642
2012-04-26,2,1,4,18,0,4,1,2,0.54,0.5152,0.77,0.19399999999999998
2012-04-26,2,1,4,19,0,4,1,2,0.54,0.5152,0.77,0.2239
2012-04-26,2,1,4,20,0,4,1,1,0.54,0.5152,0.77,0.19399999999999998
2012-04-26,2,1,4,21,0,4,1,1,0.52,0.5,0.83,0.2239
2012-04-26,2,1,4,22,0,4,1,1,0.52,0.5,0.83,0.1642
2012-04-26,2,1,4,23,0,4,1,1,0.5,0.4848,0.88,0.1642
2012-06-20,2,1,6,0,0,3,1,1,0.7,0.6667,0.79,0.19399999999999998
2012-06-20,2,1,6,1,0,3,1,1,0.68,0.6364,0.79,0.19399999999999998
2012-06-20,2,1,6,2,0,3,1,1,0.66,0.6061,0.83,0.1642
2012-06-20,2,1,6,3,0,3,1,1,0.66,0.6061,0.83,0.1343
2012-06-20,2,1,6,4,0,3,1,1,0.66,0.6061,0.83,0.0896
2012-06-20,2,1,6,5,0,3,1,1,0.66,0.6061,0.83,0.0896
2012-06-20,2,1,6,6,0,3,1,2,0.64,0.5758,0.89,0.0896
2012-06-20,2,1,6,7,0,3,1,2,0.66,0.5909,0.89,0.0
2012-06-20,2,1,6,8,0,3,1,2,0.7,0.6667,0.79,0.1045
2012-06-20,2,1,6,9,0,3,1,2,0.72,0.6970000000000001,0.74,0.0
2012-06-20,2,1,6,10,0,3,1,1,0.82,0.7727,0.52,0.1343
2012-06-20,2,1,6,11,0,3,1,1,0.84,0.7879,0.49,0.19399999999999998
2012-06-20,2,1,6,12,0,3,1,1,0.86,0.8029999999999999,0.47,0.1642
2012-06-20,2,1,6,13,0,3,1,1,0.86,0.7879,0.44,0.1045
2012-06-20,2,1,6,14,0,3,1,1,0.88,0.8029999999999999,0.39,0.19399999999999998
2012-06-20,2,1,6,15,0,3,1,1,0.9,0.8182,0.35,0.0
2012-06-20,2,1,6,16,0,3,1,1,0.9,0.8182,0.35,0.1045
2012-06-20,2,1,6,17,0,3,1,1,0.9,0.8182,0.37,0.0
2012-06-20,2,1,6,18,0,3,1,1,0.9,0.8182,0.37,0.0
2012-06-20,2,1,6,19,0,3,1,1,0.88,0.7879,0.37,0.2537
2012-06-20,2,1,6,20,0,3,1,1,0.86,0.7727,0.39,0.2239
2012-06-20,2,1,6,21,0,3,1,1,0.84,0.7576,0.44,0.0896
2012-06-20,2,1,6,22,0,3,1,1,0.82,0.7576,0.46,0.1045
2012-06-20,2,1,6,23,0,3,1,1,0.78,0.7424,0.59,0.1045
2012-10-18,4,1,10,0,0,4,1,1,0.46,0.4545,0.88,0.19399999999999998
2012-10-18,4,1,10,1,0,4,1,1,0.46,0.4545,0.82,0.2239
2012-10-18,4,1,10,2,0,4,1,1,0.46,0.4545,0.82,0.19399999999999998
2012-10-18,4,1,10,3,0,4,1,1,0.44,0.4394,0.88,0.2239
2012-10-18,4,1,10,4,0,4,1,1,0.44,0.4394,0.88,0.2239
2012-10-18,4,1,10,5,0,4,1,1,0.44,0.4394,0.82,0.2239
2012-10-18,4,1,10,6,0,4,1,1,0.44,0.4394,0.88,0.2985
2012-10-18,4,1,10,7,0,4,1,1,0.44,0.4394,0.88,0.2537
2012-10-18,4,1,10,8,0,4,1,1,0.46,0.4545,0.82,0.2537
2012-10-18,4,1,10,9,0,4,1,2,0.5,0.4848,0.77,0.1642
2012-10-18,4,1,10,10,0,4,1,2,0.52,0.5,0.68,0.2239
2012-10-18,4,1,10,11,0,4,1,2,0.56,0.5303,0.56,0.2239
2012-10-18,4,1,10,12,0,4,1,2,0.6,0.6212,0.53,0.2537
2012-10-18,4,1,10,13,0,4,1,1,0.62,0.6212,0.53,0.3582
2012-10-18,4,1,10,14,0,4,1,2,0.62,0.6212,0.5,0.2985
2012-10-18,4,1,10,15,0,4,1,2,0.6,0.6061,0.6,0.19399999999999998
2012-10-18,4,1,10,16,0,4,1,1,0.6,0.6212,0.56,0.2836
2012-10-18,4,1,10,17,0,4,1,2,0.58,0.5455,0.64,0.3284
2012-10-18,4,1,10,18,0,4,1,2,0.56,0.5303,0.64,0.3284
2012-10-18,4,1,10,19,0,4,1,2,0.56,0.5303,0.68,0.2985
2012-10-18,4,1,10,20,0,4,1,2,0.56,0.5303,0.68,0.2537
2012-10-18,4,1,10,21,0,4,1,2,0.54,0.5152,0.77,0.19399999999999998
2012-10-18,4,1,10,22,0,4,1,2,0.54,0.5152,0.83,0.19399999999999998
2012-10-18,4,1,10,23,0,4,1,2,0.54,0.5152,0.83,0.0
2012-10-23,4,1,10,0,0,2,1,1,0.46,0.4545,0.88,0.1642
2012-10-23,4,1,10,1,0,2,1,1,0.46,0.4545,0.77,0.1642
2012-10-23,4,1,10,2,0,2,1,1,0.44,0.4394,0.88,0.1343
2012-10-23,4,1,10,3,0,2,1,1,0.44,0.4394,0.77,0.1343
2012-10-23,4,1,10,4,0,2,1,1,0.42,0.4242,0.77,0.1045
2012-10-23,4,1,10,5,0,2,1,1,0.44,0.4394,0.77,0.0896
2012-10-23,4,1,10,6,0,2,1,1,0.4,0.4091,0.82,0.0896
2012-10-23,4,1,10,7,0,2,1,2,0.44,0.4394,0.77,0.1045
2012-10-23,4,1,10,8,0,2,1,2,0.46,0.4545,0.72,0.0896
2012-10-23,4,1,10,9,0,2,1,2,0.5,0.4848,0.72,0.1045
2012-10-23,4,1,10,10,0,2,1,1,0.54,0.5152,0.6,0.0
2012-10-23,4,1,10,11,0,2,1,1,0.6,0.6212,0.53,0.0
2012-10-23,4,1,10,12,0,2,1,2,0.62,0.6212,0.46,0.0896
2012-10-23,4,1,10,13,0,2,1,2,0.64,0.6212,0.44,0.0
2012-10-23,4,1,10,14,0,2,1,1,0.68,0.6364,0.41,0.1642
2012-10-23,4,1,10,15,0,2,1,1,0.68,0.6364,0.41,0.2239
2012-10-23,4,1,10,16,0,2,1,1,0.68,0.6364,0.44,0.0896
2012-10-23,4,1,10,17,0,2,1,1,0.68,0.6364,0.41,0.0
2012-10-23,4,1,10,18,0,2,1,1,0.62,0.6212,0.53,0.0896
2012-10-23,4,1,10,19,0,2,1,1,0.62,0.6212,0.57,0.0896
2012-10-23,4,1,10,20,0,2,1,1,0.58,0.5455,0.64,0.1343
2012-10-23,4,1,10,21,0,2,1,1,0.56,0.5303,0.68,0.0
2012-10-23,4,1,10,22,0,2,1,1,0.56,0.5303,0.68,0.1045
2012-10-23,4,1,10,23,0,2,1,1,0.54,0.5152,0.73,0.1045
2012-11-02,4,1,11,0,0,5,1,1,0.34,0.3333,0.57,0.1642
2012-11-02,4,1,11,1,0,5,1,1,0.32,0.3182,0.66,0.1642
2012-11-02,4,1,11,2,0,5,1,1,0.32,0.3182,0.66,0.1642
2012-11-02,4,1,11,3,0,5,1,1,0.3,0.303,0.7,0.1642
2012-11-02,4,1,11,4,0,5,1,1,0.3,0.3182,0.7,0.1045
2012-11-02,4,1,11,5,0,5,1,2,0.32,0.3182,0.66,0.1642
2012-11-02,4,1,11,6,0,5,1,1,0.3,0.303,0.7,0.1642
2012-11-02,4,1,11,7,0,5,1,2,0.3,0.303,0.7,0.1343
2012-11-02,4,1,11,8,0,5,1,1,0.32,0.3333,0.57,0.1045
2012-11-02,4,1,11,9,0,5,1,1,0.34,0.3485,0.53,0.1045
2012-11-02,4,1,11,10,0,5,1,1,0.38,0.3939,0.46,0.2985
2012-11-02,4,1,11,11,0,5,1,1,0.42,0.4242,0.41,0.4179
2012-11-02,4,1,11,12,0,5,1,1,0.42,0.4242,0.41,0.3582
2012-11-02,4,1,11,13,0,5,1,1,0.4,0.4091,0.43,0.3582
2012-11-02,4,1,11,14,0,5,1,2,0.4,0.4091,0.4,0.4925
2012-11-02,4,1,11,15,0,5,1,2,0.4,0.4091,0.4,0.4179
2012-11-02,4,1,11,16,0,5,1,1,0.38,0.3939,0.4,0.3284
2012-11-02,4,1,11,17,0,5,1,1,0.38,0.3939,0.4,0.3284
2012-11-02,4,1,11,18,0,5,1,2,0.38,0.3939,0.43,0.3284
2012-11-02,4,1,11,19,0,5,1,2,0.38,0.3939,0.43,0.2985
2012-11-02,4,1,11,20,0,5,1,2,0.36,0.3333,0.46,0.4179
2012-11-02,4,1,11,21,0,5,1,2,0.36,0.3333,0.46,0.3582
2012-11-02,4,1,11,22,0,5,1,1,0.36,0.3333,0.46,0.2537
2012-11-02,4,1,11,23,0,5,1,1,0.34,0.303,0.53,0.2985
